Довжина,Категорія,Обл,ВікБуд,ВікРем,Стан
9.0,3,12,38.0,38.0,3
6.0,4,12,39.0,39.0,5
24.0,4,12,36.0,1.0,4
8.0,4,12,47.0,47.0,2
6.0,4,12,41.0,41.0,3
25.0,4,12,45.0,,4
18.6,4,12,34.0,20.0,2
12.0,4,12,34.0,34.0,2
19.0,4,12,38.0,38.0,4
12.0,4,12,30.0,30.0,3
12.0,4,12,30.0,30.0,2
18.0,4,12,30.0,30.0,4
6.0,5,12,34.0,34.0,3
6.0,4,12,35.0,35.0,2
24.0,3,12,30.0,30.0,2
12.65,4,12,36.0,36.0,2
12.0,5,12,54.0,54.0,5
5.0,4,12,32.0,32.0,5
24.0,4,12,29.0,29.0,5
6.0,4,12,40.0,2.0,5
24.0,4,12,31.0,31.0,5
6.0,4,12,39.0,39.0,2
6.0,4,12,39.0,39.0,4
12.0,4,12,19.0,19.0,4
30.0,4,12,33.0,33.0,5
6.0,4,12,58.0,58.0,4
8.0,4,12,43.0,43.0,5
24.0,4,12,28.0,28.0,3
12.0,4,12,32.0,32.0,5
30.66,4,12,27.0,27.0,2
12.0,4,12,34.0,34.0,4
24.0,4,12,39.0,39.0,4
6.0,4,12,39.0,39.0,4
6.0,4,12,42.0,42.0,2
12.0,4,12,31.0,,4
7.0,4,12,31.0,31.0,4
6.0,4,12,36.0,36.0,2
18.0,4,12,37.0,37.0,4
12.0,4,12,19.0,19.0,2
12.0,4,12,28.0,28.0,3
8.0,4,12,36.0,36.0,2
13.0,4,12,51.0,51.0,4
10.0,3,12,35.0,21.0,4
18.0,4,12,32.0,32.0,4
6.0,5,12,23.0,23.0,2
63.6,3,12,38.0,38.0,2
6.0,4,12,51.0,29.0,4
15.0,5,12,39.0,20.0,2
12.55,4,12,34.0,34.0,4
30.2,4,12,29.0,29.0,3
12.05,4,12,37.0,37.0,4
5.0,5,12,34.0,34.0,4
6.0,4,12,35.0,23.0,4
6.0,4,12,35.0,35.0,2
12.0,4,12,16.0,16.0,2
24.51,4,12,16.0,16.0,2
6.0,4,12,31.0,31.0,2
6.0,4,12,42.0,42.0,4
12.0,4,12,28.0,28.0,4
36.6,4,12,31.0,31.0,4
30.0,4,12,27.0,27.0,5
6.4,4,12,30.0,30.0,4
12.0,4,12,30.0,30.0,4
12.45,4,12,30.0,30.0,3
24.75,4,12,27.0,27.0,4
24.0,4,12,29.0,29.0,4
18.0,4,12,32.0,32.0,4
30.0,4,12,32.0,32.0,5
18.5,4,12,29.0,29.0,2
17.0,4,12,34.0,34.0,4
17.0,4,12,6.0,6.0,2
18.0,4,12,48.0,25.0,5
12.0,4,12,26.0,26.0,5
6.5,4,12,26.0,26.0,4
6.5,4,12,26.0,26.0,2
6.4,4,12,48.0,20.0,4
12.0,4,12,43.0,37.0,4
6.0,4,12,46.0,46.0,4
8.0,4,12,47.0,47.0,4
31.0,4,12,30.0,30.0,2
18.0,4,12,20.0,20.0,4
6.0,4,12,39.0,39.0,2
25.0,4,12,28.0,,5
6.0,4,12,35.0,35.0,4
11.0,4,12,50.0,50.0,4
18.0,3,12,19.0,19.0,5
24.0,4,12,30.0,30.0,5
46.09,3,12,51.0,51.0,4
45.0,4,12,28.0,28.0,4
6.0,4,12,42.0,42.0,4
3.0,2,12,41.0,41.0,3
6.0,4,12,44.0,44.0,4
4.0,4,12,46.0,46.0,3
4.0,4,12,47.0,47.0,4
9.0,4,12,39.0,39.0,4
12.0,4,12,37.0,37.0,2
48.0,4,12,26.0,26.0,2
7.0,4,12,42.0,42.0,3
24.0,4,12,28.0,28.0,4
43.0,4,12,30.0,30.0,2
6.0,4,12,52.0,52.0,5
8.0,4,12,39.0,39.0,4
24.0,4,12,37.0,37.0,4
24.65,4,12,37.0,37.0,2
9.0,5,12,37.0,37.0,2
15.0,4,12,32.0,32.0,2
12.0,4,12,62.0,31.0,4
19.0,4,12,61.0,61.0,4
48.0,4,12,45.0,45.0,2
12.55,4,12,33.0,33.0,3
12.0,5,12,39.0,39.0,2
6.0,4,12,37.0,37.0,4
24.0,4,12,28.0,28.0,2
30.0,4,12,34.0,34.0,4
6.0,4,12,34.0,34.0,4
12.0,4,12,33.0,33.0,4
24.0,4,12,24.0,24.0,4
60.0,4,12,32.0,32.0,3
12.0,4,12,36.0,36.0,4
6.0,4,12,33.0,17.0,5
30.0,4,12,17.0,17.0,4
12.0,4,12,31.0,31.0,5
18.0,4,12,33.0,33.0,5
12.0,4,12,27.0,27.0,3
12.0,4,12,23.0,23.0,4
6.0,4,12,9.0,9.0,4
48.0,4,12,37.0,37.0,4
44.0,4,12,34.0,34.0,2
67.69,4,12,50.0,50.0,4
6.0,4,12,46.0,46.0,4
12.0,4,12,28.0,28.0,4
36.0,4,12,22.0,22.0,4
6.0,4,12,24.0,24.0,2
6.0,4,12,37.0,37.0,4
38.0,4,12,27.0,27.0,2
24.0,4,12,32.0,32.0,2
49.0,4,12,21.0,21.0,4
6.0,4,12,31.0,31.0,4
12.0,4,12,8.0,8.0,2
6.0,4,12,10.0,10.0,2
108.0,3,12,19.0,19.0,2
30.0,4,12,30.0,30.0,4
6.0,4,12,38.0,38.0,2
18.0,4,12,30.0,30.0,5
12.0,4,12,38.0,38.0,5
22.0,4,12,52.0,52.0,5
36.0,3,12,18.0,18.0,5
19.0,4,12,44.0,44.0,5
10.0,4,12,36.0,25.0,2
6.0,4,12,34.0,34.0,2
6.0,5,12,31.0,31.0,4
24.55,4,12,44.0,44.0,4
6.0,4,12,44.0,44.0,4
7.0,4,12,32.0,32.0,2
12.0,4,12,33.0,33.0,2
30.0,4,12,32.0,32.0,4
19.0,4,12,32.0,32.0,4
6.0,4,12,32.0,32.0,4
12.0,4,12,31.0,,4
37.0,4,12,31.0,31.0,4
49.0,4,12,26.0,26.0,5
12.0,5,12,43.0,43.0,4
24.0,4,12,48.0,48.0,5
42.0,4,12,27.0,27.0,5
24.0,4,12,29.0,29.0,5
24.0,4,12,17.0,17.0,5
12.0,4,12,54.0,54.0,5
6.0,5,12,58.0,58.0,4
6.0,4,12,22.0,22.0,5
12.0,4,12,33.0,16.0,5
6.0,4,12,16.0,16.0,2
24.0,5,12,29.0,29.0,1
30.0,4,12,26.0,26.0,4
12.0,4,12,33.0,33.0,3
30.0,4,12,40.0,40.0,4
24.0,4,12,40.0,20.0,3
24.0,4,12,26.0,26.0,3
6.0,5,12,31.0,31.0,4
24.0,4,12,43.0,,4
8.0,4,12,25.0,25.0,4
12.0,4,12,43.0,43.0,4
9.0,4,12,33.0,33.0,4
8.0,4,12,27.0,27.0,4
12.55,5,12,25.0,25.0,4
6.0,4,12,38.0,38.0,4
6.0,5,12,40.0,40.0,4
6.0,4,12,29.0,29.0,4
6.0,4,12,31.0,31.0,2
30.0,4,12,28.0,28.0,4
25.0,4,12,25.0,25.0,2
8.0,4,12,43.0,43.0,4
18.6,4,12,34.0,34.0,5
12.55,4,12,22.0,22.0,3
12.0,4,12,32.0,32.0,4
12.0,4,12,26.0,26.0,4
12.0,4,12,47.0,32.0,3
24.0,4,12,14.0,14.0,4
6.0,4,12,33.0,33.0,3
12.0,4,12,33.0,33.0,4
6.0,4,12,27.0,27.0,4
25.0,4,12,18.0,18.0,4
18.0,4,12,29.0,29.0,4
18.0,4,12,27.0,27.0,5
24.0,4,12,36.0,36.0,4
24.0,4,12,28.0,28.0,4
48.0,4,12,28.0,28.0,2
24.0,4,12,17.0,17.0,3
12.0,4,12,41.0,,4
9.0,4,12,36.0,24.0,2
18.0,4,12,41.0,41.0,2
6.0,4,12,41.0,41.0,2
6.0,4,12,40.0,40.0,2
6.0,4,12,34.0,34.0,4
6.0,5,12,40.0,40.0,2
36.0,4,12,28.0,28.0,2
36.0,4,12,19.0,,3
18.0,4,12,20.0,20.0,2
12.0,4,12,30.0,30.0,4
24.65,4,12,44.0,44.0,4
6.0,4,12,44.0,44.0,4
34.68,4,12,29.0,29.0,4
30.0,4,12,26.0,26.0,4
6.2,4,12,14.0,14.0,3
7.0,4,12,33.0,33.0,4
18.0,5,12,40.0,40.0,4
12.0,4,12,39.0,39.0,3
43.0,4,12,23.0,23.0,3
12.0,4,12,6.0,6.0,4
18.0,4,12,26.0,26.0,4
25.0,4,12,19.0,19.0,4
6.0,4,12,22.0,22.0,4
12.0,3,13,96.0,41.0,4
3.0,3,13,76.0,34.0,3
24.0,3,13,46.0,30.0,3
12.0,3,13,46.0,30.0,3
38.2,3,13,50.0,50.0,3
6.0,3,13,32.0,16.0,3
12.0,3,13,96.0,32.0,3
4.6,2,13,97.0,33.0,3
4.5,3,13,97.0,33.0,3
5.7,3,13,37.0,17.0,3
91.73,2,13,45.0,45.0,3
12.1,3,13,37.0,37.0,5
14.2,3,13,42.0,42.0,3
32.25,2,13,39.0,39.0,3
18.0,3,13,29.0,17.0,3
44.15,3,13,47.0,47.0,3
6.0,3,13,2007.0,17.0,3
6.0,3,13,37.0,17.0,3
3.7,2,13,2007.0,17.0,3
6.9,3,13,49.0,28.0,3
2.2,3,13,97.0,33.0,3
19.7,3,13,77.0,26.0,3
18.0,3,13,77.0,26.0,3
6.0,3,13,49.0,27.0,3
17.0,3,13,3.0,3.0,1
6.0,3,13,97.0,28.0,3
6.0,2,13,49.0,27.0,3
6.0,2,13,98.0,28.0,3
21.03,3,13,48.0,26.0,5
6.0,3,13,2008.0,2008.0,1
12.0,5,13,2008.0,2008.0,1
6.5,2,14,52.0,52.0,3
6.7,2,14,52.0,36.0,3
45.51,2,14,27.0,,2
12.04,3,14,40.0,20.0,3
27.0,3,14,87.0,40.0,4
3.7,3,14,47.0,27.0,5
12.04,3,14,47.0,16.0,3
12.02,2,14,47.0,1.0,4
12.04,2,14,48.0,1.0,4
33.5,4,14,74.0,15.0,3
3.0,2,14,75.0,17.0,4
7.05,2,14,45.0,45.0,3
26.13,2,14,47.0,47.0,3
11.25,2,14,47.0,16.0,3
11.47,4,14,69.0,69.0,3
13.0,4,14,67.0,29.0,3
12.0,4,14,76.0,18.0,3
13.35,4,14,67.0,,3
18.9,4,14,35.0,35.0,3
67.49,3,14,37.0,17.0,4
55.0,1,15,3.0,3.0,1
62.08,1,15,0.0,0.0,1
36.0,1,15,23.0,15.0,1
6.0,2,15,49.0,18.0,3
6.0,2,15,76.0,28.0,3
12.05,2,15,48.0,24.0,3
18.4,2,15,40.0,40.0,3
24.0,2,15,52.0,22.0,2
24.0,2,15,52.0,22.0,2
9.4,2,15,44.0,27.0,3
6.35,2,15,27.0,,3
6.0,2,15,44.0,18.0,3
6.0,2,15,44.0,18.0,3
6.1,2,15,74.0,28.0,3
6.0,2,15,32.0,32.0,3
6.0,2,15,77.0,27.0,5
12.6,2,15,75.0,27.0,3
12.6,2,15,75.0,27.0,3
9.7,2,15,46.0,28.0,3
6.0,2,15,42.0,26.0,3
10.05,2,15,63.0,19.0,3
6.0,3,15,52.0,18.0,4
6.0,2,15,40.0,40.0,3
9.1,2,15,67.0,18.0,3
12.0,2,15,43.0,20.0,3
6.4,2,15,35.0,20.0,3
12.1,2,15,39.0,19.0,3
6.45,2,15,26.0,18.0,3
42.0,4,15,10.0,10.0,5
42.0,4,15,8.0,8.0,4
18.0,4,15,9.0,9.0,4
67.0,4,15,38.0,38.0,3
45.0,5,15,0.0,0.0,1
201.0,2,16,57.0,1.0,1
226.0,2,16,57.0,5.0,5
3.0,2,16,46.0,35.0,4
12.0,2,16,53.0,33.0,2
12.0,2,16,54.0,32.0,3
6.0,2,16,55.0,32.0,3
6.0,2,16,56.0,40.0,4
12.0,2,16,57.0,40.0,5
6.0,2,16,58.0,31.0,5
6.0,2,16,56.0,31.0,5
58.0,2,16,45.0,17.0,5
40.0,2,16,42.0,16.0,5
6.0,2,16,52.0,32.0,4
36.0,3,16,41.0,31.0,4
12.0,3,16,42.0,29.0,3
11.0,3,16,40.0,40.0,5
11.0,3,16,40.0,40.0,1
34.0,3,16,43.0,4.0,1
24.0,3,16,42.0,15.0,4
6.0,3,16,58.0,35.0,3
36.0,3,16,47.0,40.0,5
12.0,3,16,49.0,40.0,5
200.0,3,16,42.0,42.0,5
6.0,3,16,53.0,14.0,4
6.0,3,16,25.0,14.0,3
6.0,3,16,19.0,19.0,1
69.0,3,16,48.0,12.0,4
37.0,3,16,47.0,13.0,4
67.0,3,16,30.0,30.0,5
42.0,3,16,30.0,30.0,3
54.0,3,16,30.0,30.0,3
127.0,3,16,30.0,30.0,3
6.0,3,16,41.0,11.0,2
200.0,3,16,25.0,25.0,4
64.0,3,16,47.0,9.0,1
30.0,3,16,44.0,44.0,5
7.0,3,16,42.0,32.0,4
6.0,3,16,38.0,38.0,5
15.0,3,16,39.0,12.0,4
6.0,3,16,55.0,13.0,4
6.0,3,16,35.0,35.0,1
55.0,4,16,22.0,22.0,4
16.0,3,16,54.0,54.0,5
6.0,3,16,54.0,54.0,3
6.0,3,16,54.0,54.0,5
40.0,3,16,44.0,44.0,5
171.0,3,16,49.0,49.0,5
10.0,3,16,49.0,49.0,5
15.0,3,16,49.0,49.0,5
23.0,3,16,53.0,13.0,4
185.0,3,16,43.0,6.0,1
24.05,3,17,48.0,22.0,3
12.0,3,17,48.0,22.0,3
12.05,3,17,33.0,33.0,4
18.0,3,17,4.0,4.0,3
8.5,3,17,52.0,52.0,2
18.15,3,17,48.0,48.0,4
6.0,3,17,49.0,49.0,3
12.05,3,17,49.0,20.0,3
6.0,3,17,51.0,51.0,2
6.0,3,17,51.0,51.0,3
17.4,3,17,35.0,35.0,3
12.05,3,17,35.0,35.0,3
68.5,3,17,34.0,34.0,3
55.8,3,17,34.0,34.0,3
12.0,3,17,34.0,34.0,3
8.0,3,17,54.0,54.0,3
6.5,3,17,48.0,48.0,3
12.0,3,17,47.0,47.0,5
12.05,2,17,38.0,38.0,3
162.9,2,17,9.0,9.0,3
18.1,3,17,43.0,34.0,4
43.0,3,17,16.0,16.0,3
55.0,2,17,20.0,20.0,3
6.0,3,17,39.0,22.0,2
178.0,3,17,37.0,14.0,4
121.0,3,17,37.0,37.0,4
27.5,2,18,25.0,25.0,4
6.0,2,18,29.0,29.0,4
13.5,3,18,47.0,10.0,3
6.0,3,18,47.0,47.0,3
13.0,2,18,47.0,29.0,3
6.0,2,18,50.0,50.0,3
6.0,2,18,48.0,48.0,3
18.1,3,18,32.0,32.0,3
13.8,3,18,53.0,53.0,3
3.85,3,18,22.0,22.0,3
120.4,2,18,32.0,,3
50.38,2,18,46.0,46.0,3
12.65,2,18,46.0,46.0,3
60.8,2,18,25.0,,3
12.15,2,18,37.0,21.0,3
34.28,3,18,38.0,38.0,3
16.45,3,18,39.0,,3
4.0,2,18,44.0,25.0,3
56.9,2,18,42.0,25.0,3
56.9,2,18,42.0,1.0,3
56.9,2,18,42.0,2.0,3
5.0,2,18,44.0,25.0,1
11.56,2,18,33.0,33.0,4
24.55,3,18,2.0,2.0,1
45.23,3,18,48.0,48.0,4
12.0,3,18,23.0,,3
11.1,3,18,49.0,49.0,5
18.1,2,18,49.0,18.0,4
101.2,3,18,33.0,33.0,3
24.26,2,18,34.0,18.0,3
6.0,4,18,42.0,42.0,3
5.7,4,18,41.0,41.0,3
18.1,3,18,26.0,26.0,3
24.15,4,18,37.0,37.0,3
12.0,4,18,29.0,14.0,2
5.0,4,18,43.0,43.0,3
4.6,4,18,41.0,41.0,3
120.75,4,18,26.0,26.0,2
4.5,4,18,36.0,36.0,5
12.05,4,18,30.0,30.0,2
6.0,2,18,47.0,,4
17.5,2,18,45.0,45.0,3
12.0,4,18,39.0,,3
9.4,3,18,42.0,33.0,3
6.0,4,18,43.0,43.0,3
12.05,3,18,37.0,1.0,1
24.5,3,18,35.0,35.0,3
6.4,3,18,35.0,35.0,2
24.6,2,18,18.0,18.0,3
6.0,2,18,21.0,21.0,3
24.25,2,18,21.0,21.0,3
26.2,3,18,43.0,43.0,5
18.2,2,18,33.0,33.0,3
6.4,3,18,33.0,33.0,4
12.2,3,18,42.0,42.0,3
34.3,3,18,42.0,42.0,1
12.25,3,18,41.0,41.0,3
12.35,3,18,45.0,45.0,3
7.5,3,18,47.0,47.0,3
3.7,3,18,47.0,47.0,3
6.15,3,18,47.0,47.0,3
12.5,3,18,31.0,31.0,3
6.1,3,18,32.0,32.0,3
5.58,3,18,36.0,36.0,3
6.1,3,18,45.0,45.0,3
48.0,2,18,28.0,28.0,3
5.0,3,18,38.0,38.0,4
144.3,3,18,5.0,5.0,1
12.0,3,18,38.0,38.0,3
24.75,3,18,44.0,,3
36.1,3,18,39.0,39.0,3
8.0,3,18,52.0,52.0,4
24.15,3,18,41.0,41.0,4
9.7,3,18,45.0,45.0,3
30.7,3,18,39.0,39.0,3
18.2,3,18,46.0,46.0,5
6.0,3,18,50.0,50.0,3
6.0,3,18,47.0,47.0,3
48.65,3,18,29.0,29.0,3
6.0,3,18,46.0,46.0,4
6.0,4,18,46.0,1.0,4
6.0,4,18,36.0,36.0,3
12.0,3,18,33.0,33.0,3
12.0,4,18,40.0,40.0,3
6.0,4,18,40.0,40.0,3
4.0,4,18,40.0,40.0,3
12.0,4,18,33.0,33.0,3
18.0,3,18,46.0,46.0,3
7.4,4,18,55.0,55.0,3
12.5,3,18,2.0,,1
101.36,3,18,38.0,2.0,1
6.1,4,18,59.0,59.0,4
12.17,3,18,32.0,32.0,3
12.16,3,18,30.0,30.0,3
34.32,3,18,38.0,38.0,3
57.22,3,18,38.0,38.0,3
12.18,4,18,50.0,50.0,3
5.7,4,18,43.0,,3
18.22,3,18,30.0,30.0,3
36.54,3,18,42.0,42.0,3
12.18,3,18,46.0,46.0,3
34.36,4,18,39.0,,3
6.12,3,18,47.0,47.0,4
12.28,3,18,43.0,,5
26.65,3,18,47.0,47.0,3
6.55,3,18,49.0,49.0,3
184.76,3,18,42.0,,3
184.76,3,18,42.0,,3
28.96,4,18,38.0,38.0,3
34.95,3,18,34.0,34.0,3
12.46,3,18,34.0,34.0,3
35.29,3,18,37.0,,4
26.48,3,18,36.0,36.0,3
84.75,3,18,32.0,32.0,3
24.1,3,18,21.0,,3
12.05,4,18,35.0,35.0,3
6.0,3,18,30.0,30.0,3
6.0,4,18,30.0,30.0,3
36.6,4,18,31.0,31.0,3
12.1,4,18,34.0,34.0,3
56.73,3,18,40.0,40.0,3
6.27,3,18,40.0,40.0,4
12.12,3,18,35.0,35.0,3
72.65,3,18,19.0,19.0,3
78.76,3,18,28.0,,3
6.25,3,18,37.0,37.0,3
96.56,3,18,35.0,35.0,3
12.24,3,18,26.0,26.0,3
6.0,3,18,42.0,42.0,4
12.28,3,18,32.0,32.0,3
6.1,3,18,36.0,36.0,3
72.2,3,18,33.0,33.0,3
198.42,3,18,26.0,,3
23.54,3,18,32.0,32.0,3
12.18,3,18,31.0,31.0,3
36.28,3,18,31.0,,3
36.28,3,18,31.0,,3
12.18,3,18,22.0,22.0,3
36.46,3,18,21.0,21.0,3
6.12,3,18,30.0,,3
12.21,3,18,50.0,50.0,3
28.15,3,18,50.0,50.0,3
12.0,3,18,30.0,30.0,3
12.0,3,18,31.0,31.0,3
35.19,3,18,35.0,35.0,3
18.0,3,18,31.0,31.0,3
67.65,3,18,33.0,33.0,3
18.52,3,18,30.0,30.0,3
36.0,3,18,29.0,29.0,3
11.56,3,18,45.0,45.0,3
6.1,3,18,49.0,,3
6.22,3,18,49.0,,4
12.0,5,18,35.0,,1
12.0,5,18,0.0,0.0,1
14.0,5,18,2.0,,1
145.0,5,18,6.0,,1
40.0,5,18,0.0,0.0,1
13.6,4,18,33.0,33.0,3
12.5,4,18,21.0,,3
5.0,4,18,42.0,42.0,3
6.0,4,18,38.0,38.0,3
12.0,4,18,38.0,38.0,3
6.0,4,18,46.0,46.0,2
6.0,5,18,26.0,,1
24.8,4,18,39.0,39.0,3
12.8,4,18,26.0,26.0,4
6.0,4,18,28.0,28.0,3
61.75,4,18,27.0,27.0,3
24.0,4,18,21.0,21.0,3
18.55,4,18,29.0,29.0,3
18.65,4,18,43.0,43.0,3
36.1,4,18,27.0,27.0,3
37.65,4,18,25.0,25.0,3
48.65,4,18,28.0,28.0,3
6.0,4,18,35.0,35.0,3
34.2,4,18,34.0,34.0,3
12.05,4,18,33.0,33.0,3
6.0,4,18,39.0,39.0,3
6.0,4,18,31.0,31.0,3
12.05,4,18,39.0,39.0,3
12.0,5,18,40.0,,1
68.0,5,18,36.0,0.0,1
48.0,5,18,0.0,0.0,1
6.0,2,19,79.0,19.0,4
18.0,2,19,19.0,19.0,3
6.0,2,19,48.0,22.0,3
6.0,2,19,48.0,23.0,3
13.1,2,19,48.0,23.0,2
18.0,2,19,79.0,79.0,3
35.0,2,19,44.0,44.0,3
37.0,2,19,48.0,25.0,2
6.13,3,19,7.0,7.0,2
19.0,2,19,49.0,26.0,3
9.0,2,19,43.0,43.0,3
36.0,2,19,44.0,26.0,3
31.0,3,19,45.0,23.0,4
13.0,3,19,53.0,26.0,2
36.7,3,19,30.0,30.0,3
36.6,1,19,54.0,31.0,3
36.4,2,19,27.0,27.0,3
42.4,2,19,29.0,29.0,3
61.0,2,19,30.0,30.0,3
24.7,2,19,41.0,41.0,3
6.0,2,19,54.0,54.0,4
41.0,2,19,39.0,10.0,3
63.0,1,19,22.0,22.0,3
43.0,1,19,18.0,18.0,2
72.0,2,19,6.0,6.0,2
55.0,2,19,71.0,71.0,3
13.7,2,19,71.0,49.0,4
6.0,2,19,71.0,49.0,3
6.0,1,19,77.0,34.0,5
6.0,1,19,77.0,34.0,3
6.0,2,19,75.0,35.0,4
12.0,1,19,76.0,16.0,4
67.0,1,19,24.0,24.0,3
25.0,2,19,56.0,10.0,4
43.0,2,19,18.0,18.0,3
17.0,2,19,77.0,35.0,3
12.0,2,19,79.0,35.0,4
67.0,2,19,39.0,19.0,5
42.0,3,19,37.0,18.0,4
31.0,3,19,72.0,27.0,3
109.0,2,19,27.0,27.0,4
12.0,3,19,45.0,45.0,1
10.0,5,19,38.0,38.0,1
13.0,5,19,19.0,19.0,1
7.0,5,19,33.0,33.0,1
36.6,2,20,26.0,26.0,1
24.1,2,20,26.0,26.0,4
36.55,1,20,10.0,10.0,1
60.62,1,20,10.0,10.0,2
93.74,1,20,17.0,17.0,3
67.71,1,20,36.0,36.0,4
73.09,1,20,31.0,31.0,4
165.54,1,20,31.0,31.0,4
183.5,1,20,31.0,31.0,4
330.95,2,20,36.0,36.0,4
694.65,2,20,36.0,36.0,4
61.72,1,20,31.0,31.0,4
198.75,2,20,38.0,38.0,4
42.5,1,20,8.0,8.0,4
72.65,2,20,18.0,18.0,2
36.55,2,20,55.0,28.0,1
36.55,2,20,18.0,18.0,2
12.5,2,20,27.0,27.0,4
84.73,2,20,6.0,6.0,2
67.02,2,20,55.0,55.0,3
36.64,1,20,8.0,8.0,2
54.0,2,20,55.0,55.0,4
57.6,2,20,24.0,14.0,4
57.5,2,20,25.0,25.0,1
45.65,2,20,25.0,25.0,4
129.4,2,20,57.0,9.0,4
15.4,2,20,58.0,28.0,2
36.5,2,20,56.0,31.0,1
82.7,2,20,56.0,56.0,1
40.08,2,20,57.0,30.0,5
127.0,2,20,57.0,8.0,4
10.18,2,20,56.0,56.0,2
11.0,2,20,56.0,56.0,2
14.75,2,20,56.0,27.0,5
128.0,2,20,57.0,57.0,4
56.52,2,20,26.0,26.0,3
75.6,2,20,24.0,24.0,3
61.68,1,20,35.0,35.0,4
43.46,2,20,57.0,57.0,4
108.75,2,20,17.0,17.0,4
67.08,2,20,31.0,31.0,1
18.6,2,20,28.0,28.0,5
50.88,2,20,42.0,42.0,3
12.55,3,20,31.0,31.0,4
66.6,3,20,35.0,35.0,2
7.3,3,20,35.0,35.0,2
6.4,3,20,43.0,31.0,5
49.6,3,20,82.0,82.0,2
24.85,3,20,44.0,44.0,5
12.4,3,20,44.0,44.0,3
12.05,3,20,59.0,32.0,4
6.0,3,20,43.0,43.0,5
6.0,3,20,31.0,31.0,4
6.0,3,20,47.0,29.0,4
6.0,3,20,47.0,47.0,4
6.0,3,20,44.0,28.0,4
12.1,3,20,27.0,27.0,4
12.9,3,20,20.0,20.0,5
23.0,3,20,48.0,48.0,5
24.3,3,20,48.0,19.0,1
12.1,3,20,30.0,30.0,1
12.0,3,20,22.0,22.0,4
12.0,3,20,26.0,26.0,4
36.6,3,20,16.0,16.0,4
158.0,3,20,46.0,46.0,4
24.6,3,20,16.0,16.0,4
24.6,3,20,12.0,12.0,5
6.0,3,20,46.0,46.0,4
23.5,3,20,47.0,27.0,4
46.0,3,20,47.0,47.0,4
89.5,3,20,47.0,47.0,4
269.6,3,20,47.0,47.0,4
6.8,3,20,57.0,57.0,4
11.4,3,20,47.0,47.0,4
6.0,4,20,47.0,47.0,4
67.0,3,20,47.0,47.0,4
48.6,3,20,47.0,20.0,5
17.4,3,20,47.0,47.0,4
18.2,4,20,40.0,20.0,4
6.0,3,20,38.0,38.0,4
18.8,3,20,20.0,20.0,4
18.6,3,20,11.0,11.0,4
12.2,3,20,43.0,12.0,4
18.6,3,20,43.0,43.0,4
56.28,3,20,42.0,42.0,2
48.6,3,20,29.0,20.0,2
99.6,3,20,20.0,20.0,2
62.29,3,20,23.0,23.0,3
19.15,3,20,61.0,21.0,4
45.48,3,20,37.0,37.0,2
138.15,3,20,22.0,22.0,2
18.1,3,20,27.0,27.0,2
12.0,3,20,18.0,18.0,4
6.0,3,20,37.0,37.0,4
48.75,3,20,4.0,4.0,3
46.09,3,20,40.0,40.0,4
48.65,3,20,8.0,8.0,3
24.55,3,20,16.0,16.0,5
13.2,3,20,48.0,48.0,2
6.0,3,20,50.0,3.0,5
6.0,3,20,40.0,40.0,4
6.0,3,20,47.0,30.0,2
25.05,3,20,44.0,17.0,4
24.55,3,20,13.0,13.0,2
19.1,3,20,35.0,35.0,4
24.65,3,20,52.0,17.0,4
36.6,3,20,17.0,17.0,3
277.45,3,20,12.0,12.0,2
13.25,4,20,40.0,29.0,5
36.75,3,20,27.0,27.0,2
6.0,3,20,29.0,29.0,4
12.2,4,20,33.0,33.0,4
36.4,3,20,36.0,36.0,4
6.0,3,20,17.0,17.0,4
24.6,3,20,33.0,33.0,5
5.6,3,20,49.0,49.0,5
153.1,3,20,13.0,13.0,4
205.4,4,20,48.0,48.0,4
6.0,3,20,48.0,24.0,4
12.6,3,20,13.0,13.0,4
12.6,3,20,13.0,13.0,3
36.0,3,20,50.0,50.0,4
6.8,4,20,47.0,47.0,4
48.6,4,20,35.0,35.0,5
7.1,3,20,31.0,31.0,4
12.6,3,20,32.0,32.0,4
6.0,3,20,43.0,30.0,4
12.0,4,20,53.0,53.0,4
8.2,3,20,39.0,39.0,3
12.0,4,20,43.0,43.0,4
5.4,4,20,44.0,44.0,5
3.8,4,20,44.0,44.0,4
72.0,4,20,23.0,23.0,4
9.0,4,20,49.0,49.0,5
10.0,4,20,40.0,40.0,4
11.4,3,20,41.0,41.0,4
9.8,4,20,47.0,47.0,4
12.5,4,20,49.0,49.0,4
72.0,4,20,23.0,23.0,5
6.0,4,20,32.0,32.0,4
10.6,4,20,41.0,41.0,3
9.9,4,20,39.0,39.0,3
9.9,3,20,48.0,48.0,4
6.0,4,20,45.0,45.0,5
9.9,3,20,48.0,48.0,5
7.9,4,20,42.0,42.0,3
9.9,4,20,46.0,46.0,4
6.0,4,20,49.0,49.0,5
6.0,4,20,49.0,49.0,4
6.0,4,20,50.0,50.0,4
10.9,4,20,39.0,39.0,4
6.0,4,20,96.0,96.0,4
6.0,4,20,51.0,51.0,4
12.0,4,20,42.0,42.0,4
21.8,4,20,58.0,58.0,4
76.9,4,20,48.0,10.0,4
35.0,2,21,21.0,21.0,3
18.0,2,21,34.0,34.0,3
34.28,1,21,38.0,15.0,2
64.0,2,21,20.0,20.0,3
274.0,2,21,7.0,7.0,3
130.0,2,21,15.0,15.0,3
